participant_id,fsm_type,task,test_order,trial_type,max_beta
211,hard,control,PCE,visible,0.17000000000000104
211,hard,control,PCE,hidden,0.4600000000000013
211,hard,control,PCE,hidden_an,1.0000000000000018
211,hard,explanation,PCE,visible,-0.48999999999999955
211,hard,explanation,PCE,hidden,0.5150000000000015
211,hard,explanation,PCE,hidden_an,1.0000000000000018
211,hard,prediction,PCE,visible,0.42000000000000126
211,hard,prediction,PCE,hidden,0.1150000000000011
211,hard,prediction,PCE,hidden_an,-0.049999999999999156
213,hard,control,PCE,visible,0.09500000000000108
213,hard,control,PCE,hidden,-0.28999999999999937
213,hard,control,PCE,hidden_an,-0.10999999999999921
213,hard,explanation,PCE,visible,-0.08499999999999919
213,hard,explanation,PCE,hidden,0.07500000000000107
213,hard,explanation,PCE,hidden_an,1.0000000000000018
213,hard,prediction,PCE,visible,0.04500000000000082
213,hard,prediction,PCE,hidden,0.22500000000000098
213,hard,prediction,PCE,hidden_an,0.245000000000001
212,hard,control,PEC,visible,0.41500000000000137
212,hard,control,PEC,hidden,0.43000000000000127
212,hard,control,PEC,hidden_an,1.0000000000000018
212,hard,explanation,PEC,visible,1.0000000000000018
212,hard,explanation,PEC,hidden,-0.14999999999999925
212,hard,explanation,PEC,hidden_an,-0.13999999999999924
212,hard,prediction,PEC,visible,-0.03999999999999915
212,hard,prediction,PEC,hidden,-0.23999999999999932
212,hard,prediction,PEC,hidden_an,1.0000000000000018
214,hard,control,PCE,visible,0.06000000000000094
214,hard,control,PCE,hidden,-0.27999999999999936
214,hard,control,PCE,hidden_an,-1.0
214,hard,explanation,PCE,visible,-0.04499999999999915
214,hard,explanation,PCE,hidden,-0.7099999999999997
214,hard,explanation,PCE,hidden_an,-1.0
214,hard,prediction,PCE,visible,0.07000000000000095
214,hard,prediction,PCE,hidden,-0.2149999999999993
214,hard,prediction,PCE,hidden_an,-0.3099999999999994
216,hard,control,ECP,visible,0.42000000000000126
216,hard,control,ECP,hidden,1.0000000000000018
216,hard,control,ECP,hidden_an,1.0000000000000018
216,hard,explanation,ECP,visible,-0.00999999999999912
216,hard,explanation,ECP,hidden,0.2300000000000011
216,hard,explanation,ECP,hidden_an,1.0000000000000018
216,hard,prediction,ECP,visible,0.07000000000000095
216,hard,prediction,ECP,hidden,0.08000000000000096
216,hard,prediction,ECP,hidden_an,8.881784197001252e-16
215,hard,control,ECP,visible,0.10500000000000087
215,hard,control,ECP,hidden,-0.1999999999999993
215,hard,control,ECP,hidden_an,-0.23999999999999932
215,hard,explanation,ECP,visible,0.13500000000000112
215,hard,explanation,ECP,hidden,0.09500000000000108
215,hard,explanation,ECP,hidden_an,0.1250000000000009
215,hard,prediction,ECP,visible,0.140000000000001
215,hard,prediction,ECP,hidden,0.010000000000000897
215,hard,prediction,ECP,hidden_an,-0.08499999999999919
217,hard,control,PCE,visible,-0.06999999999999917
217,hard,control,PCE,hidden,0.41000000000000125
217,hard,control,PCE,hidden_an,0.28000000000000114
217,hard,explanation,PCE,visible,0.1250000000000009
217,hard,explanation,PCE,hidden,-0.12999999999999923
217,hard,explanation,PCE,hidden_an,-0.14499999999999924
217,hard,prediction,PCE,visible,0.19000000000000106
217,hard,prediction,PCE,hidden,0.8550000000000018
217,hard,prediction,PCE,hidden_an,0.3650000000000011
219,hard,control,ECP,visible,0.37500000000000133
219,hard,control,ECP,hidden,-0.049999999999999156
219,hard,control,ECP,hidden_an,0.05500000000000105
219,hard,explanation,ECP,visible,0.120000000000001
219,hard,explanation,ECP,hidden,-0.07999999999999918
219,hard,explanation,ECP,hidden_an,-0.1999999999999993
219,hard,prediction,ECP,visible,-1.0
219,hard,prediction,ECP,hidden,-0.01999999999999913
219,hard,prediction,ECP,hidden_an,-0.22999999999999932
221,hard,control,ECP,visible,0.42500000000000115
221,hard,control,ECP,hidden,0.39500000000000135
221,hard,control,ECP,hidden_an,1.0000000000000018
221,hard,explanation,ECP,visible,0.4800000000000013
221,hard,explanation,ECP,hidden,0.5400000000000014
221,hard,explanation,ECP,hidden_an,1.0000000000000018
221,hard,prediction,ECP,visible,0.1450000000000009
221,hard,prediction,ECP,hidden,0.2300000000000011
221,hard,prediction,ECP,hidden_an,0.28500000000000103
220,hard,control,PEC,visible,0.20000000000000107
220,hard,control,PEC,hidden,-1.0
220,hard,control,PEC,hidden_an,-1.0
220,hard,explanation,PEC,visible,0.2150000000000012
220,hard,explanation,PEC,hidden,-0.004999999999999116
220,hard,explanation,PEC,hidden_an,-0.04499999999999915
220,hard,prediction,PEC,visible,0.09000000000000097
220,hard,prediction,PEC,hidden,0.4600000000000013
220,hard,prediction,PEC,hidden_an,1.0000000000000018
223,hard,control,PEC,visible,0.42500000000000115
223,hard,control,PEC,hidden,-0.12499999999999922
223,hard,control,PEC,hidden_an,0.020000000000000906
223,hard,explanation,PEC,visible,0.5100000000000013
223,hard,explanation,PEC,hidden,0.5500000000000014
223,hard,explanation,PEC,hidden_an,1.0000000000000018
223,hard,prediction,PEC,visible,0.42000000000000126
223,hard,prediction,PEC,hidden,0.15500000000000114
223,hard,prediction,PEC,hidden_an,-0.11999999999999922
222,hard,control,ECP,visible,0.13500000000000112
222,hard,control,ECP,hidden,1.0000000000000018
222,hard,control,ECP,hidden_an,1.0000000000000018
222,hard,explanation,ECP,visible,-0.0999999999999992
222,hard,explanation,ECP,hidden,0.10000000000000098
222,hard,explanation,ECP,hidden_an,0.3400000000000012
222,hard,prediction,ECP,visible,0.10500000000000087
222,hard,prediction,ECP,hidden,-0.014999999999999125
222,hard,prediction,ECP,hidden_an,1.0000000000000018
225,hard,control,PEC,visible,0.4500000000000013
225,hard,control,PEC,hidden,8.881784197001252e-16
225,hard,control,PEC,hidden_an,-0.02999999999999914
225,hard,explanation,PEC,visible,0.3300000000000012
225,hard,explanation,PEC,hidden,0.19000000000000106
225,hard,explanation,PEC,hidden_an,0.3650000000000011
225,hard,prediction,PEC,visible,-0.27999999999999936
225,hard,prediction,PEC,hidden,0.6400000000000015
225,hard,prediction,PEC,hidden_an,0.28500000000000103
224,hard,control,ECP,visible,0.4400000000000013
224,hard,control,ECP,hidden,0.13500000000000112
224,hard,control,ECP,hidden_an,1.0000000000000018
224,hard,explanation,ECP,visible,0.41500000000000137
224,hard,explanation,ECP,hidden,0.4650000000000012
224,hard,explanation,ECP,hidden_an,0.20000000000000107
224,hard,prediction,ECP,visible,0.1150000000000011
224,hard,prediction,ECP,hidden,-0.06499999999999917
224,hard,prediction,ECP,hidden_an,-0.25499999999999934
226,hard,control,CEP,visible,0.17500000000000115
226,hard,control,CEP,hidden,0.10000000000000098
226,hard,control,CEP,hidden_an,1.0000000000000018
226,hard,explanation,CEP,visible,0.17000000000000104
226,hard,explanation,CEP,hidden,-0.2199999999999993
226,hard,explanation,CEP,hidden_an,-0.08999999999999919
226,hard,prediction,CEP,visible,-0.06999999999999917
226,hard,prediction,CEP,hidden,-0.3049999999999994
226,hard,prediction,CEP,hidden_an,-0.26999999999999935
227,hard,control,CPE,visible,0.16000000000000103
227,hard,control,CPE,hidden,-0.059999999999999165
227,hard,control,CPE,hidden_an,1.0000000000000018
227,hard,explanation,CPE,visible,0.5000000000000013
227,hard,explanation,CPE,hidden,-0.37999999999999945
227,hard,explanation,CPE,hidden_an,-0.23999999999999932
227,hard,prediction,CPE,visible,-0.12499999999999922
227,hard,prediction,CPE,hidden,0.3150000000000013
227,hard,prediction,CPE,hidden_an,0.28500000000000103
228,hard,control,CEP,visible,-0.13499999999999923
228,hard,control,CEP,hidden,0.3350000000000013
228,hard,control,CEP,hidden_an,1.0000000000000018
228,hard,explanation,CEP,visible,-0.1049999999999992
228,hard,explanation,CEP,hidden,0.005000000000000782
228,hard,explanation,CEP,hidden_an,0.130000000000001
228,hard,prediction,CEP,visible,0.140000000000001
228,hard,prediction,CEP,hidden,0.39500000000000135
228,hard,prediction,CEP,hidden_an,1.0000000000000018
230,hard,control,CPE,visible,0.3650000000000011
230,hard,control,CPE,hidden,1.0000000000000018
230,hard,control,CPE,hidden_an,1.0000000000000018
230,hard,explanation,CPE,visible,0.05000000000000093
230,hard,explanation,CPE,hidden,0.19500000000000117
230,hard,explanation,CPE,hidden_an,0.04500000000000082
230,hard,prediction,CPE,visible,0.0250000000000008
230,hard,prediction,CPE,hidden,-0.19499999999999929
230,hard,prediction,CPE,hidden_an,-0.11999999999999922
229,hard,control,CEP,visible,0.10500000000000087
229,hard,control,CEP,hidden,1.0000000000000018
229,hard,control,CEP,hidden_an,1.0000000000000018
229,hard,explanation,CEP,visible,-0.4449999999999995
229,hard,explanation,CEP,hidden,0.4850000000000012
229,hard,explanation,CEP,hidden_an,1.0000000000000018
229,hard,prediction,CEP,visible,-0.3449999999999994
229,hard,prediction,CEP,hidden,0.7500000000000016
229,hard,prediction,CEP,hidden_an,1.0000000000000018
231,hard,control,ECP,visible,-0.08499999999999919
231,hard,control,ECP,hidden,0.11000000000000099
231,hard,control,ECP,hidden_an,-0.15999999999999925
231,hard,explanation,ECP,visible,-0.18499999999999928
231,hard,explanation,ECP,hidden,-1.0
231,hard,explanation,ECP,hidden_an,-1.0
231,hard,prediction,ECP,visible,1.0000000000000018
231,hard,prediction,ECP,hidden,0.07500000000000107
231,hard,prediction,ECP,hidden_an,8.881784197001252e-16
232,hard,control,ECP,visible,0.140000000000001
232,hard,control,ECP,hidden,0.42500000000000115
232,hard,control,ECP,hidden_an,0.39000000000000123
232,hard,explanation,ECP,visible,-0.4399999999999995
232,hard,explanation,ECP,hidden,-0.2149999999999993
232,hard,explanation,ECP,hidden_an,1.0000000000000018
232,hard,prediction,ECP,visible,0.18500000000000094
232,hard,prediction,ECP,hidden,0.20000000000000107
232,hard,prediction,ECP,hidden_an,0.27500000000000124
233,hard,control,CPE,visible,-0.07499999999999918
233,hard,control,CPE,hidden,0.06000000000000094
233,hard,control,CPE,hidden_an,0.3600000000000012
233,hard,explanation,CPE,visible,-0.14999999999999925
233,hard,explanation,CPE,hidden,0.4500000000000013
233,hard,explanation,CPE,hidden_an,1.0000000000000018
233,hard,prediction,CPE,visible,-0.059999999999999165
233,hard,prediction,CPE,hidden,-0.6349999999999997
233,hard,prediction,CPE,hidden_an,-0.16999999999999926
234,hard,control,EPC,visible,0.10500000000000087
234,hard,control,EPC,hidden,0.4350000000000014
234,hard,control,EPC,hidden_an,1.0000000000000018
234,hard,explanation,EPC,visible,0.04500000000000082
234,hard,explanation,EPC,hidden,1.0000000000000018
234,hard,explanation,EPC,hidden_an,1.0000000000000018
234,hard,prediction,EPC,visible,0.020000000000000906
234,hard,prediction,EPC,hidden,0.16000000000000103
234,hard,prediction,EPC,hidden_an,0.09000000000000097
236,hard,control,ECP,visible,1.0000000000000018
236,hard,control,ECP,hidden,0.3800000000000012
236,hard,control,ECP,hidden_an,0.27000000000000113
236,hard,explanation,ECP,visible,0.10000000000000098
236,hard,explanation,ECP,hidden,0.13500000000000112
236,hard,explanation,ECP,hidden_an,0.18000000000000105
236,hard,prediction,ECP,visible,0.4350000000000014
236,hard,prediction,ECP,hidden,0.06500000000000083
236,hard,prediction,ECP,hidden_an,0.015000000000001013
235,hard,control,ECP,visible,0.40000000000000124
235,hard,control,ECP,hidden,-0.13499999999999923
235,hard,control,ECP,hidden_an,0.19500000000000117
235,hard,explanation,ECP,visible,0.15500000000000114
235,hard,explanation,ECP,hidden,0.16000000000000103
235,hard,explanation,ECP,hidden_an,1.0000000000000018
235,hard,prediction,ECP,visible,0.07500000000000107
235,hard,prediction,ECP,hidden,0.40000000000000124
235,hard,prediction,ECP,hidden_an,0.32500000000000107
237,hard,control,PCE,visible,-0.05499999999999916
237,hard,control,PCE,hidden,-0.014999999999999125
237,hard,control,PCE,hidden_an,0.6900000000000015
237,hard,explanation,PCE,visible,-0.07999999999999918
237,hard,explanation,PCE,hidden,0.10500000000000087
237,hard,explanation,PCE,hidden_an,0.16000000000000103
237,hard,prediction,PCE,visible,-0.004999999999999116
237,hard,prediction,PCE,hidden,0.4450000000000012
237,hard,prediction,PCE,hidden_an,1.0000000000000018
238,hard,control,ECP,visible,1.0000000000000018
238,hard,control,ECP,hidden,0.3800000000000012
238,hard,control,ECP,hidden_an,0.19500000000000117
238,hard,explanation,ECP,visible,0.130000000000001
238,hard,explanation,ECP,hidden,0.5400000000000014
238,hard,explanation,ECP,hidden_an,0.3200000000000012
238,hard,prediction,ECP,visible,-0.35999999999999943
238,hard,prediction,ECP,hidden,0.3700000000000012
238,hard,prediction,ECP,hidden_an,0.10000000000000098
239,hard,control,ECP,visible,0.41500000000000137
239,hard,control,ECP,hidden,0.140000000000001
239,hard,control,ECP,hidden_an,1.0000000000000018
239,hard,explanation,ECP,visible,-0.08999999999999919
239,hard,explanation,ECP,hidden,0.09000000000000097
239,hard,explanation,ECP,hidden_an,1.0000000000000018
239,hard,prediction,ECP,visible,0.140000000000001
239,hard,prediction,ECP,hidden,0.030000000000000915
239,hard,prediction,ECP,hidden_an,-0.014999999999999125
240,hard,control,ECP,visible,0.4650000000000012
240,hard,control,ECP,hidden,1.0000000000000018
240,hard,control,ECP,hidden_an,1.0000000000000018
240,hard,explanation,ECP,visible,0.16000000000000103
240,hard,explanation,ECP,hidden,0.130000000000001
240,hard,explanation,ECP,hidden_an,0.265000000000001
240,hard,prediction,ECP,visible,-0.13999999999999924
240,hard,prediction,ECP,hidden,0.19000000000000106
240,hard,prediction,ECP,hidden_an,1.0000000000000018
