participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an
92,21.0,easy,prediction,Experiment 1 (no preview),4,hidden,3.0,b,,a,,3.0,1.0,1.0,1,1.0,5741.0,0.1002197265625,0.1875,0.3618074639322462,1.0,0.0002498626708984375,0.0002498626708984375,0.0,
92,21.0,easy,prediction,Experiment 1 (no preview),5,visible,1.0,a,0.0,a,,2.0,0.0,2.0,2,1.0,20991.0,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),6,hidden,2.0,a,,b,,0.0,3.0,3.0,3,1.0,3069.000000000058,0.10009765625,0.10009765625,0.0,,0.0001665353775024414,0.0001665353775024414,0.0,
92,21.0,easy,prediction,Experiment 1 (no preview),7,visible,3.0,a,1.0,a,,0.0,1.0,0.0,0,1.0,2226.0,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),8,hidden,3.0,a,,a,,2.0,1.0,2.0,2,1.0,4156.0,0.25,0.0004992485046386719,1.2477829045780702,1.0,0.00033283233642578125,0.00033283233642578125,0.0,
92,21.0,easy,prediction,Experiment 1 (no preview),9,hidden,2.0,a,,b,,1.0,3.0,3.0,1,0.0,5327.0,0.10009765625,0.10009765625,0.0,,0.0001665353775024414,0.0001665353775024414,0.0,
92,21.0,easy,prediction,Experiment 1 (no preview),10,visible,1.0,b,0.0,b,,2.0,1.0,2.0,2,1.0,3641.000000000058,0.9995003331112592,0.00016655562958027982,2.395776756177686,1.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),11,visible,0.0,b,2.0,b,,2.0,3.0,2.0,2,1.0,1087.0,0.9998125468632841,6.248437890527369e-05,2.397100197678683,1.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),12,hidden,2.0,a,,a,,3.0,1.0,1.0,3,0.0,7717.0,0.00028967857360839844,0.2998046875,1.3829133624843966,0.0,0.0002498626708984375,0.0002498626708984375,0.0,
92,21.0,easy,prediction,Experiment 1 (no preview),13,hidden,0.0,a,,a,,1.0,0.0,0.0,1,0.0,2331.0,0.0002872943878173828,0.599609375,1.9424831327189902,0.0,9.995698928833008e-05,0.60009765625,1.945050577597867,0.0
92,21.0,easy,prediction,Experiment 1 (no preview),14,visible,3.0,b,3.0,a,,1.0,3.0,1.0,3,0.0,6478.0,0.7495004995004994,0.00024975024975024975,2.136983954196075,0.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),15,visible,2.0,b,2.0,a,,1.0,3.0,3.0,1,0.0,5322.0,9.996001599360256e-05,0.3999400239904038,1.6083188523277088,0.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),16,visible,3.0,b,3.0,b,,1.0,3.0,3.0,3,1.0,1643.0,0.25,0.25,0.0,1.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),17,hidden,0.0,b,,a,,3.0,0.0,0.0,3,0.0,2970.0,0.399658203125,0.599609375,0.3365978726537923,0.0,0.39990234375,0.60009765625,0.33680706739528893,0.0
92,21.0,easy,prediction,Experiment 1 (no preview),18,visible,2.0,a,3.0,a,,0.0,3.0,0.0,3,0.0,13779.0,0.24999999999999994,0.00024975024975024975,1.2502685795741957,0.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),19,hidden,1.0,b,,a,,2.0,1.0,2.0,1,0.0,2513.0,0.25,0.1875,0.1967102942460543,0.0,0.9990234375,0.0002498626708984375,2.394511584062472,0.0
