participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,experiment,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
2_4,easy,7,visible,easy_c_vis_0b3,0,b,2.0,3.0,a,b,a,b,False,0.4,0.0,2,0.3635950563431479,0.00012493753123438283,1.5325926663025309,0.0,,,,,control,,,,,
2_4,easy,8,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,bb,True,1.0,0.0,2,0.9980038603887799,0.0003709168932545696,2.392376644983532,1.0,0.9990013315579227,0.00024975024975024975,2.3944925911022885,1.0,control,,,,,
2_4,easy,9,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ba,False,0.4,0.0,2,0.25039215894388117,0.0005826095422141661,1.2480736060198607,0.0,0.0003328894806924102,0.00024975024975024975,0.0008289773812429548,0.0,control,,,,,
2_4,easy,10,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,a,False,0.0,1.0,2,0.00024975024975024975,0.9990013315579227,2.3944925911022885,0.0,,,,,control,,,,,
2_4,easy,11,hidden,easy_c_hid_31-aa-ba,3,,,1.0,aa,ba,ba,aa,False,0.0,0.6,2,0.0009694189641928735,0.7487524063477152,2.128949825574932,0.0,0.0009960159362549805,0.7495004995004994,2.1295674592177933,0.0,control,,,,,
2_4,easy,12,visible,easy_c_vis_0b2,0,b,2.0,2.0,a,b,b,b,True,0.0,1.0,2,9.087604507451837e-05,0.9996251874062968,2.396646128234232,1.0,,,,,control,,,,,
2_4,easy,13,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,a,False,0.0,1.0,2,9.087604507451837e-05,0.9996251874062968,2.396646128234232,0.0,,,,,control,,,,,
2_4,easy,14,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,2,0.6360415869339553,0.9993754824950114,0.4012109332539809,1.0,0.999571673329526,0.9996251874062968,4.866692721946461e-05,1.0,control,,,,,
2_4,easy,15,visible,easy_c_vis_3b0,3,b,3.0,0.0,a,b,a,a,True,0.4,0.0,2,0.24999999999999994,0.00033288948069241014,1.2494396021929526,1.0,,,,,control,,,,,
2_4,easy,16,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,aa,True,0.4,0.0,2,0.25063951784561717,0.0009981794546519433,1.2446561895627326,1.0,0.0009960159362549805,0.00033288948069241014,0.006587517597038521,1.0,control,,,,,
2_4,easy,17,visible,easy_c_vis_3b3,3,b,3.0,3.0,a,b,b,b,True,0.0,1.0,2,0.00024975024975024975,0.9990013315579227,2.3944925911022885,1.0,,,,,control,,,,,
2_4,easy,18,hidden,easy_c_hid_03-ab-aa,0,,,3.0,ab,aa,aa,ab,False,0.0,0.4,2,0.00026758490187997626,0.36343951713308414,1.5308334235722558,0.0,0.00012493753123438283,0.3635950563431479,1.5325926663025309,0.0,control,,,,,
2_4,easy,19,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,b,False,0.4,0.0,2,0.3635950563431479,0.00012493753123438283,1.5325926663025309,0.0,,,,,control,,,,,
2_4,easy,20,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,a,True,0.6,0.0,2,0.636223191566703,0.00012493753123438283,1.9951145406887911,1.0,,,,,control,,,,,
2_5,easy,1,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,1,False,0.0,1.0,2,0.00033288948069241014,0.9990013315579227,2.3936636137210456,0.0,,,,,prediction,b,3.0,,,
2_5,easy,2,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,0,True,0.0,1.0,2,0.0004990019960079841,0.9985029940119762,2.3915558203048297,1.0,,,,,prediction,b,0.0,,,
2_5,easy,3,hidden,easy_p_hid_3ab21,3,a,,,2,1,,2,True,0.4,0.0,2,0.25048828125,0.0004572868347167969,1.2495946409977596,1.0,0.0004987716674804688,0.0004987716674804688,0.0,,prediction,b,2.0,,,
2_5,easy,4,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,3,False,0.4,0.0,2,0.24999999999999994,0.00024975024975024975,1.2502685795741957,0.0,,,,,prediction,a,0.0,,,
2_5,easy,5,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,1,False,1.0,0.0,2,0.9990013315579229,0.0003328894806924102,2.3936636137210456,0.0,,,,,prediction,b,2.0,,,
2_5,easy,6,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,3,True,0.0,0.4,2,9.996001599360256e-05,0.3999400239904038,1.6083188523277088,1.0,,,,,prediction,a,3.0,,,
2_5,easy,7,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,2,0.9997500833055648,8.330556481172943e-05,2.3968353411404335,1.0,,,,,prediction,b,2.0,,,
2_5,easy,8,hidden,easy_p_hid_1ba21,1,b,,,2,1,,2,True,1.0,0.0,2,0.998046875,0.0004992485046386719,2.391138062509672,1.0,0.99951171875,0.00012493133544921875,2.396202748591753,1.0,prediction,a,2.0,,,
2_5,easy,9,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,3,False,0.0,0.6,2,0.00024975024975024975,0.7495004995004994,2.136983954196075,0.0,,,,,prediction,a,1.0,,,
2_5,easy,10,hidden,easy_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.6,2,0.00019359588623046875,0.599609375,1.9434178702720921,1.0,9.995698928833008e-05,0.60009765625,1.945050577597867,1.0,prediction,a,0.0,,,
2_5,easy,11,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,2,0.7495004995004994,0.00024975024975024975,2.136983954196075,1.0,,,,,prediction,a,1.0,,,
2_5,easy,12,hidden,easy_p_hid_2ab03,2,a,,,0,3,,0,False,0.0,0.4,2,0.00043272972106933594,0.399658203125,1.6044361235443276,0.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,b,3.0,,,
2_5,easy,13,hidden,easy_p_hid_0ba30,0,b,,,3,0,,3,False,0.4,0.6,2,0.399658203125,0.599609375,0.3365978726537923,0.0,0.39990234375,0.60009765625,0.33680706739528893,0.0,prediction,a,0.0,,,
2_5,easy,14,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,0,False,1.0,0.0,2,0.9996251874062968,0.00012493753123438283,2.3963058805197277,0.0,,,,,prediction,a,2.0,,,
2_5,easy,15,hidden,easy_p_hid_2aa31,2,a,,,3,1,,3,False,0.0,0.24,2,0.0002148151397705078,0.2998046875,1.383660113202351,0.0,0.00012493133544921875,0.00012493133544921875,0.0,,prediction,a,1.0,,,
2_5,easy,16,hidden,easy_p_hid_2ba13,2,b,,,1,3,,3,True,0.0,0.4,2,0.00016248226165771484,0.39990234375,1.6076190768376906,1.0,9.995698928833008e-05,0.39990234375,1.608243510202578,1.0,prediction,a,3.0,,,
2_5,easy,17,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,1,False,1.0,0.0,2,0.9985029940119762,0.0004990019960079841,2.3915558203048297,0.0,,,,,prediction,a,0.0,,,
2_5,easy,18,hidden,easy_p_hid_3ba31,3,b,,,3,1,,3,False,0.0,0.6,2,0.0003829002380371094,0.74853515625,2.1345196408299048,0.0,0.0002498626708984375,0.74951171875,2.1369960395767884,0.0,prediction,a,1.0,,,
2_5,easy,19,hidden,easy_p_hid_3aa21,3,a,,,2,1,,2,True,0.4,0.0,2,0.250244140625,0.0005922317504882812,1.2475554204510797,1.0,0.0004987716674804688,0.0004987716674804688,0.0,,prediction,a,2.0,,,
2_5,easy,20,hidden,easy_p_hid_2ab13,2,a,,,1,3,,1,False,0.0,0.4,2,0.00033283233642578125,0.399658203125,1.605431288171809,0.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,b,3.0,,,
2_6,hard,1,hidden,hard_p_hid_3aa03,3,a,,,0,3,,0,False,0.0,0.4,2,0.0003170967102050781,0.3330078125,1.4624196343880869,0.0,0.00014281272888183594,0.00014281272888183594,0.0,,prediction,a,3.0,,,
2_6,hard,2,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,2,True,0.6,0.0,2,0.6663890739506995,0.00016655562958027982,2.03485561344444,1.0,,,,,prediction,a,2.0,,,
2_6,hard,3,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,2,0.9990234375,0.0002853870391845703,2.394157288558723,1.0,0.99951171875,0.00014281272888183594,2.396024173718763,1.0,prediction,a,2.0,,,
2_6,hard,4,hidden,hard_p_hid_3ab23,3,a,,,2,3,,2,False,0.0,0.4,2,0.0003058910369873047,0.333251953125,1.4630950092535535,0.0,0.00014281272888183594,0.00014281272888183594,0.0,,prediction,b,3.0,,,
2_6,hard,5,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,3,True,1.0,0.0,2,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,,prediction,a,3.0,,,
2_6,hard,6,hidden,hard_p_hid_3bb13,3,b,,,1,3,,3,False,0.36,0.16,2,0.428466796875,0.1602783203125,0.7082284569046167,0.0,0.7138671875,0.00014281272888183594,2.0951998978980315,0.0,prediction,b,1.0,,,
2_6,hard,7,hidden,hard_p_hid_1aa32,1,a,,,3,2,,3,True,0.4,0.0,2,0.49951171875,0.0004856586456298828,1.7861005045431078,1.0,0.9990234375,0.0002498626708984375,2.394511584062472,1.0,prediction,a,3.0,,,
2_6,hard,8,hidden,hard_p_hid_1ba32,1,b,,,3,2,,2,True,0.0,0.24,2,0.0003330707550048828,0.333251953125,1.4628240776464412,1.0,0.0001665353775024414,0.0001665353775024414,0.0,,prediction,a,2.0,,,
2_6,hard,9,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,3,False,0.0,0.4,2,0.00016655562958027982,0.3332778147901399,1.4645447700752117,0.0,,,,,prediction,a,0.0,,,
2_6,hard,10,hidden,hard_p_hid_2bb13,2,b,,,1,3,,1,False,0.36,0.64,2,0.357177734375,0.642578125,0.485055853229376,0.0,0.499755859375,0.499755859375,0.0,,prediction,b,3.0,,,
2_6,hard,11,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,3,False,0.0,0.6,2,0.00016655562958027982,0.49983344437041966,1.7898176671809762,0.0,,,,,prediction,a,1.0,,,
2_6,hard,12,hidden,hard_p_hid_2ab12,2,a,,,1,2,,1,True,0.6,0.0,2,0.7138671875,0.00022840499877929688,2.0943455608722426,1.0,0.7138671875,0.00014281272888183594,2.0951998978980315,1.0,prediction,b,1.0,,,
2_6,hard,13,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,2,0.0002913475036621094,0.333251953125,1.4632400115821647,1.0,0.0001665353775024414,0.333251953125,1.4644852820648673,1.0,prediction,a,0.0,,,
2_6,hard,14,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,0,False,1.0,0.0,2,0.9990013315579227,0.00033288948069241014,2.3936636137210456,0.0,,,,,prediction,b,3.0,,,
2_6,hard,15,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,1,False,0.0,1.0,2,0.00014277555682467162,0.999571673329526,2.3960790717905933,0.0,,,,,prediction,a,2.0,,,
2_6,hard,16,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,1,True,0.6,0.0,2,0.49983344437041977,0.00016655562958027982,1.7898176671809765,1.0,,,,,prediction,b,1.0,,,
2_6,hard,17,hidden,hard_p_hid_1ba30,1,b,,,3,0,,3,False,0.0,0.4,2,0.0003330707550048828,0.41650390625,1.6385874924370285,0.0,0.0001665353775024414,0.499755859375,1.789688516768624,0.0,prediction,a,0.0,,,
2_6,hard,18,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,2,0.5997202238209433,0.00019984012789768188,1.943513981774639,0.0,,,,,prediction,b,2.0,,,
2_6,hard,19,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,0,True,0.4,0.0,2,0.2856938892061679,0.00014277555682467162,1.348447098420586,1.0,,,,,prediction,b,0.0,,,
2_6,hard,20,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,3,True,0.4,0.0,2,0.3998800959232614,0.00019984012789768188,1.6072016683906132,1.0,,,,,prediction,b,3.0,,,
2_7,easy,1,hidden,easy_p_hid_3ba31,3,b,,,3,1,,3,False,0.0,0.6,2,0.0002818107604980469,0.49951171875,1.7881311916438147,0.0,0.0001665353775024414,0.499755859375,1.789688516768624,0.0,prediction,a,1.0,,,
2_7,easy,2,hidden,easy_p_hid_3aa21,3,a,,,2,1,,2,True,0.4,0.0,2,0.5,0.0003826618194580078,1.7879401539125872,1.0,0.99951171875,9.995698928833008e-05,2.3964522115481257,1.0,prediction,a,2.0,,,
2_7,easy,3,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,0,False,1.0,0.0,2,0.9997001199520191,9.996001599360256e-05,2.3966235165134493,0.0,,,,,prediction,a,2.0,,,
2_7,easy,4,hidden,easy_p_hid_1ba21,1,b,,,2,1,,2,True,1.0,0.0,2,0.99658203125,0.0005979537963867188,2.3888214594985544,1.0,0.99951171875,9.995698928833008e-05,2.3964522115481257,1.0,prediction,a,2.0,,,
2_7,easy,5,hidden,easy_p_hid_2ba13,2,b,,,1,3,,3,True,0.0,0.4,2,0.00017690658569335938,0.461181640625,1.7231069443063887,1.0,7.68899917602539e-05,0.46142578125,1.7245407955583378,1.0,prediction,a,3.0,,,
2_7,easy,6,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,2,0.0002497502497502498,0.9992507492507492,2.3947195147531968,1.0,,,,,prediction,b,3.0,,,
2_7,easy,7,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,3,True,0.0,0.4,2,7.689941556444171e-05,0.46147339280221467,1.7246255025099255,1.0,,,,,prediction,a,3.0,,,
2_7,easy,8,hidden,easy_p_hid_3ab21,3,a,,,2,1,,2,True,0.4,0.0,2,0.5,0.0006642341613769531,1.785139090761171,1.0,0.9990234375,0.00033283233642578125,2.3936842976382233,1.0,prediction,b,2.0,,,
2_7,easy,9,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,2,0.999400479616307,0.00019984012789768188,2.3953536985597172,1.0,,,,,prediction,b,2.0,,,
2_7,easy,10,hidden,easy_p_hid_2ab13,2,a,,,1,3,,3,True,0.0,0.4,2,0.0002944469451904297,0.46142578125,1.7223692570314388,1.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,b,3.0,,,
2_7,easy,11,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,1,False,1.0,0.0,2,0.9990013315579229,0.0003328894806924102,2.3936636137210456,0.0,,,,,prediction,b,2.0,,,
2_7,easy,12,hidden,easy_p_hid_0ba30,0,b,,,3,0,,3,False,0.4,0.6,2,0.4609375,0.53857421875,0.12962841683321585,0.0,0.46142578125,0.53857421875,0.12875832193798498,0.0,prediction,a,0.0,,,
2_7,easy,13,hidden,easy_p_hid_2ab03,2,a,,,0,3,,3,True,0.0,0.4,2,0.0003712177276611328,0.46142578125,1.7216040958730368,1.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,b,3.0,,,
2_7,easy,14,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,1,False,1.0,0.0,2,0.9985029940119762,0.0004990019960079841,2.3915558203048297,0.0,,,,,prediction,a,0.0,,,
2_7,easy,15,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,3,False,0.6,0.0,2,0.49983344437041966,0.00016655562958027982,1.7898176671809762,0.0,,,,,prediction,a,1.0,,,
2_7,easy,16,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,3,False,0.0,1.0,2,0.0009960159362549805,0.9970119521912354,2.3852642856712984,0.0,,,,,prediction,b,0.0,,,
2_7,easy,17,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,3,False,0.4,0.0,2,0.49983344437041966,0.00016655562958027982,1.7898176671809762,0.0,,,,,prediction,a,0.0,,,
2_7,easy,18,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,3,False,0.0,0.6,2,0.00016655562958027982,0.49983344437041966,1.7898176671809762,0.0,,,,,prediction,a,1.0,,,
2_7,easy,19,hidden,easy_p_hid_2aa31,2,a,,,3,1,,1,True,0.0,0.24,2,0.00016617774963378906,0.230712890625,1.1944200147836264,1.0,9.995698928833008e-05,9.995698928833008e-05,0.0,,prediction,a,1.0,,,
2_7,easy,20,hidden,easy_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.6,2,0.00012695789337158203,0.53857421875,1.8527989482619749,1.0,7.68899917602539e-05,0.53857421875,1.853299117496323,1.0,prediction,a,0.0,,,
2_8,easy,1,hidden,easy_p_hid_3ab21,3,a,,,2,1,,2,True,0.4,0.0,2,0.33349609375,0.000415802001953125,1.4625631998919228,1.0,0.0004987716674804688,0.0004987716674804688,0.0,,prediction,b,2.0,,,
2_8,easy,2,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,2,True,1.0,0.0,2,0.9996251874062968,0.00012493753123438283,2.3963058805197277,1.0,,,,,prediction,a,2.0,,,
2_8,easy,3,hidden,easy_p_hid_2aa31,2,a,,,3,1,,3,False,0.0,0.24,2,0.00018513202667236328,0.302978515625,1.391863454747796,0.0,0.00012493133544921875,0.00012493133544921875,0.0,,prediction,a,1.0,,,
2_8,easy,4,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,2,0.0002497502497502498,0.9992507492507492,2.3947195147531968,1.0,,,,,prediction,b,3.0,,,
2_8,easy,5,hidden,easy_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.6,2,0.0001741647720336914,0.54541015625,1.8629756970603493,1.0,9.08970832824707e-05,0.54541015625,1.8638072719019938,1.0,prediction,a,0.0,,,
2_8,easy,6,hidden,easy_p_hid_0ba30,0,b,,,3,0,,3,False,0.4,0.6,2,0.4541015625,0.54541015625,0.15253802010165618,0.0,0.45458984375,0.54541015625,0.1516571955930202,0.0,prediction,a,0.0,,,
2_8,easy,7,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,2,True,1.0,0.0,2,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,,prediction,b,2.0,,,
2_8,easy,8,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,1,True,0.0,0.6,2,0.00016655562958027982,0.6663890739506995,2.0348556134444395,1.0,,,,,prediction,a,1.0,,,
2_8,easy,9,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,2,0.6663890739506995,0.00016655562958027982,2.03485561344444,1.0,,,,,prediction,a,1.0,,,
2_8,easy,10,hidden,easy_p_hid_3ba31,3,b,,,3,1,,1,True,0.0,0.6,2,0.00028014183044433594,0.666015625,2.0332348800715034,1.0,0.0001665353775024414,0.66650390625,2.035005639916289,1.0,prediction,a,1.0,,,
2_8,easy,11,hidden,easy_p_hid_3aa21,3,a,,,2,1,,2,True,0.4,0.0,2,0.33349609375,0.0004851818084716797,1.4618725132864043,1.0,0.0004987716674804688,0.0004987716674804688,0.0,,prediction,a,2.0,,,
2_8,easy,12,hidden,easy_p_hid_2ab03,2,a,,,0,3,,3,True,0.0,0.4,2,0.00034046173095703125,0.454345703125,1.7092194842837942,1.0,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,b,3.0,,,
2_8,easy,13,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,0,True,1.0,0.0,2,0.9985029940119762,0.0004990019960079841,2.3915558203048297,1.0,,,,,prediction,a,0.0,,,
2_8,easy,14,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,0,True,0.4,0.0,2,0.3332778147901399,0.00016655562958027982,1.4645447700752119,1.0,,,,,prediction,a,0.0,,,
2_8,easy,15,hidden,easy_p_hid_1ba21,1,b,,,2,1,,2,True,1.0,0.0,2,0.998046875,0.00045752525329589844,2.391553308546539,1.0,0.99951171875,0.00012493133544921875,2.396202748591753,1.0,prediction,a,2.0,,,
2_8,easy,16,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,2,0.999571673329526,0.00014277555682467162,2.3960790717905933,1.0,,,,,prediction,b,2.0,,,
2_8,easy,17,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,3,False,0.0,1.0,2,0.0004990019960079841,0.9985029940119762,2.3915558203048297,0.0,,,,,prediction,b,0.0,,,
2_8,easy,18,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,3,True,0.0,0.4,2,9.087604507451837e-05,0.4544711014176663,1.7119361551967656,1.0,,,,,prediction,a,3.0,,,
2_8,easy,19,hidden,easy_p_hid_2ab13,2,a,,,1,3,,3,True,0.0,0.4,2,0.0002498626708984375,0.454345703125,1.710122808673836,1.0,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,b,3.0,,,
2_8,easy,20,hidden,easy_p_hid_2ba13,2,b,,,1,3,,3,True,0.0,0.4,2,0.00018608570098876953,0.454345703125,1.710759191244728,1.0,9.08970832824707e-05,0.45458984375,1.7121500763089736,1.0,prediction,a,3.0,,,
2_9,easy,1,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,2,0.5997202238209431,0.00019984012789768185,1.9435139817746387,1.0,,,,,prediction,a,1.0,,,
2_9,easy,2,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,0,True,1.0,0.0,2,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,,,,,prediction,a,0.0,,,
2_9,easy,3,hidden,easy_p_hid_2ab03,2,a,,,0,3,,0,False,0.0,0.4,2,0.11419677734375,0.11419677734375,0.0,,0.000995635986328125,0.000995635986328125,0.0,,prediction,b,3.0,,,
2_9,easy,4,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,0,True,0.0,1.0,2,0.25,0.25,0.0,1.0,,,,,prediction,b,0.0,,,
2_9,easy,5,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,1,True,0.0,0.6,2,0.00019984012789768185,0.5997202238209431,1.9435139817746385,1.0,,,,,prediction,a,1.0,,,
2_9,easy,6,hidden,easy_p_hid_1ba21,1,b,,,2,1,,1,False,1.0,0.0,2,0.25,0.1500244140625,0.33637458513927415,0.0,0.99951171875,9.995698928833008e-05,2.3964522115481257,0.0,prediction,a,2.0,,,
2_9,easy,7,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,0,True,0.4,0.0,2,0.39988009592326135,0.00019984012789768185,1.607201668390613,1.0,,,,,prediction,a,0.0,,,
2_9,easy,8,hidden,easy_p_hid_3ba31,3,b,,,3,1,,1,True,0.0,0.6,2,0.11376953125,0.1500244140625,0.1566600914326839,1.0,9.995698928833008e-05,9.995698928833008e-05,0.0,,prediction,a,1.0,,,
2_9,easy,9,hidden,easy_p_hid_2ab13,2,a,,,1,3,,1,False,0.0,0.4,2,0.11419677734375,0.11419677734375,0.0,,0.000995635986328125,0.000995635986328125,0.0,,prediction,b,3.0,,,
2_9,easy,10,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,2,0.9997857754927164,7.140816909454442e-05,2.396986677424215,1.0,,,,,prediction,b,2.0,,,
2_9,easy,11,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,2,True,1.0,0.0,2,0.9997001199520191,9.996001599360256e-05,2.3966235165134493,1.0,,,,,prediction,a,2.0,,,
2_9,easy,12,hidden,easy_p_hid_2ba13,2,b,,,1,3,,1,False,0.0,0.4,2,0.00013375282287597656,0.454345703125,1.7112816844704515,0.0,9.08970832824707e-05,0.45458984375,1.7121500763089736,0.0,prediction,a,3.0,,,
2_9,easy,13,hidden,easy_p_hid_2aa31,2,a,,,3,1,,1,True,0.0,0.24,2,0.00018668174743652344,0.272705078125,1.3137521685028553,1.0,9.995698928833008e-05,9.995698928833008e-05,0.0,,prediction,a,1.0,,,
2_9,easy,14,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,1,False,1.0,0.0,2,0.9970119521912352,0.0009960159362549803,2.3852642856712984,0.0,,,,,prediction,b,2.0,,,
2_9,easy,15,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,2,0.25,0.25,0.0,0.0,,,,,prediction,b,3.0,,,
2_9,easy,16,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,1,False,0.0,0.4,2,9.087604507451837e-05,0.4544711014176663,1.7119361551967656,0.0,,,,,prediction,a,3.0,,,
2_9,easy,17,hidden,easy_p_hid_3aa21,3,a,,,2,1,,1,False,0.4,0.0,2,0.39990234375,0.00035953521728515625,1.6056536765137142,0.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,a,2.0,,,
2_9,easy,18,hidden,easy_p_hid_3ab21,3,a,,,2,1,,2,True,0.4,0.0,2,0.548828125,0.150390625,0.9521456526926249,1.0,0.25,0.25,0.0,,prediction,b,2.0,,,
2_9,easy,19,hidden,easy_p_hid_0aa10,0,a,,,1,0,,1,False,0.0,0.6,2,0.00015079975128173828,0.54541015625,1.8632089682446324,0.0,9.08970832824707e-05,0.54541015625,1.8638072719019938,0.0,prediction,a,0.0,,,
2_9,easy,20,hidden,easy_p_hid_0ba30,0,b,,,3,0,,3,False,0.4,0.6,2,0.453125,0.544921875,0.15354516966646292,0.0,0.45458984375,0.54541015625,0.1516571955930202,0.0,prediction,a,0.0,,,
2_10,hard,1,hidden,hard_p_hid_2ab12,2,a,,,1,2,,1,True,0.6,0.0,2,0.55517578125,0.0002982616424560547,1.8767552047145273,1.0,0.55517578125,0.00011104345321655273,1.8786235635076616,1.0,prediction,b,1.0,,,
2_10,hard,2,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,0,False,0.4,0.0,2,0.25,0.00012493753123438283,1.2515143730029021,0.0,,,,,prediction,b,3.0,,,
2_10,hard,3,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,2,True,0.0,1.0,2,0.0002497502497502498,0.9992507492507492,2.3947195147531968,1.0,,,,,prediction,a,2.0,,,
2_10,hard,4,hidden,hard_p_hid_3bb13,3,b,,,1,3,,1,True,0.36,0.16,2,0.41650390625,0.062744140625,1.1549035733181854,1.0,0.55517578125,0.00011104345321655273,1.8786235635076616,1.0,prediction,b,1.0,,,
2_10,hard,5,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,2,0.0005321502685546875,0.3994140625,1.6029579567290502,1.0,0.00019979476928710938,0.39990234375,1.607246626408262,1.0,prediction,a,0.0,,,
2_10,hard,6,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,0,False,0.6,0.0,2,0.49987506246876556,0.00012493753123438283,1.7903026228341512,0.0,,,,,prediction,b,1.0,,,
2_10,hard,7,hidden,hard_p_hid_1ba32,1,b,,,3,2,,2,True,0.0,0.24,2,0.0003910064697265625,0.300048828125,1.3825139837198928,1.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,a,2.0,,,
2_10,hard,8,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,3,True,1.0,0.0,2,0.998502994011976,0.000499001996007984,2.3915558203048293,1.0,,,,,prediction,a,3.0,,,
2_10,hard,9,hidden,hard_p_hid_2aa23,2,a,,,2,3,,3,False,1.0,0.0,2,0.99853515625,0.0004992485046386719,2.3915826452760753,0.0,0.9990234375,0.0002498626708984375,2.394511584062472,0.0,prediction,a,2.0,,,
